,xco2_biascorrected,xco2_uncertainty
2018-06-14 11:00:53.053,405.5178,1.0643674
2018-06-14 11:01:06.687,406.49747,1.1041344
2018-06-14 11:01:11.491,406.65726,1.1067313
2018-06-14 11:01:43.564,405.8866,1.0497605
2018-06-14 11:01:48.368,406.11557,1.0617322
2018-06-15 11:10:39.438,407.1793,1.0975803
2018-06-15 11:10:44.243,405.169,1.0913789
2018-06-15 11:10:48.658,409.12747,1.164518
2018-06-15 11:10:53.462,411.75458,1.1721916
2018-06-15 11:11:48.776,406.25668,1.1234223
2018-06-15 11:12:16.434,403.61884,1.0832256
2018-06-15 11:12:20.849,404.76956,1.0955793
2018-06-15 11:12:34.872,404.77805,1.0735015
2018-06-15 11:12:48.506,408.14203,1.0821866
2018-06-15 11:16:53.008,407.29742,0.8665168
2018-06-15 11:17:34.299,404.62057,0.86945957
2018-06-15 11:17:43.518,407.73367,0.92022693
2018-06-15 11:18:48.052,408.44446,1.0236257
2018-06-15 11:18:52.857,408.9932,0.97926086
2018-06-15 11:19:11.295,411.1269,1.0939037
2018-06-15 11:19:15.709,411.75366,1.0886371
2018-06-15 11:19:20.514,411.04755,1.0942581
2018-06-16 10:24:07.284,405.9186,1.0858747
2018-06-16 10:24:12.090,406.59787,1.1041586
2018-06-16 10:24:16.504,405.94785,1.1017271
2018-06-16 10:26:53.230,405.09283,1.051682
2018-06-16 10:26:58.034,406.97488,1.0662799
2018-06-16 10:27:02.449,406.6624,1.084427
2018-06-16 10:28:02.568,406.2862,1.0410386
2018-06-16 10:28:06.983,404.99402,1.0370768
2018-06-16 10:28:11.789,405.59506,1.0409331
2018-06-16 11:43:10.676,405.25912,1.3666338
2018-06-16 11:43:15.091,406.3076,1.3659567
2018-06-16 11:43:19.895,406.01633,1.3752517
2018-06-16 11:43:38.333,405.46448,1.1518421
2018-06-16 11:43:42.748,406.58194,1.1161544
2018-06-16 11:43:47.552,403.9667,1.1001191
2018-06-17 10:44:16.128,408.5106,1.0563787
2018-06-17 10:44:20.932,410.07507,1.0313715
2018-06-17 10:54:20.176,401.9515,1.092982
2018-06-17 10:55:01.468,404.35077,1.0015861
2018-06-17 10:55:10.687,405.60593,1.0107306
2018-06-17 10:55:15.492,404.65475,1.0897232
2018-06-17 10:55:19.907,403.70233,1.0977691
2018-06-17 10:55:24.711,402.48264,1.0952712
2018-06-17 10:57:33.778,406.6777,0.9248247
2018-06-17 10:57:38.193,407.21167,0.93636656
2018-06-17 10:57:42.997,406.69904,0.9278677
2018-06-17 10:58:29.094,407.753,1.0362664
2018-06-17 10:58:33.509,409.18765,1.0547988
2018-06-17 10:58:38.312,406.83902,1.061586
2018-06-17 10:58:42.727,404.9439,0.98730665
2018-06-17 10:58:47.531,405.2042,0.9990654
2018-06-17 10:58:51.947,406.3742,0.99562424
2018-06-17 10:59:10.385,404.97653,1.074868
2018-06-17 10:59:15.189,404.7286,1.0840596
2018-06-17 10:59:19.604,404.78284,1.1009265
2018-06-17 11:00:10.504,405.9246,1.0171947
2018-06-17 11:00:51.795,407.95325,1.0490834
2018-06-18 11:11:38.267,402.32657,1.055203
2018-06-18 11:11:43.071,402.0403,1.0501494
2018-06-18 11:11:47.485,401.36737,1.0327379
2018-06-18 11:12:42.801,404.23523,0.96725667
2018-06-18 11:12:47.604,402.69513,1.0900185
2018-06-18 11:12:52.019,401.69608,1.0796012
2018-06-18 11:12:56.823,402.7109,1.073598
2018-06-18 11:13:01.238,404.027,1.0024059
2018-06-18 11:13:06.042,404.94498,0.9931091
2018-06-18 11:13:10.458,406.74106,0.9939139
2018-06-18 11:13:15.262,404.9864,1.0100306
2018-06-18 11:13:19.677,404.85858,1.001662
2018-06-18 11:13:24.481,403.967,0.98453045
2018-06-18 11:16:14.841,404.2302,0.9242659
2018-06-18 11:16:19.644,403.93692,0.92129356
2018-06-18 11:16:24.059,404.27963,0.9304893
2018-06-18 11:17:42.616,409.6779,1.0201585
2018-06-18 11:17:51.836,410.43674,1.2499058
2018-06-18 11:17:56.251,408.07733,1.2458603
2018-06-18 11:18:01.055,410.41663,1.0462278
2018-06-18 11:18:05.470,408.75427,1.0656599
2018-06-18 11:18:10.274,409.11655,1.1805435
2018-06-18 11:18:14.689,410.62112,1.1881294
2018-06-18 11:18:19.494,411.51892,1.1798062
2018-06-18 11:18:23.908,408.9384,1.0523993
2018-06-18 11:18:28.713,410.44547,1.1933062
2018-06-18 11:18:33.127,408.6915,1.0618321
2018-06-18 11:18:42.346,410.34433,0.96839935
2018-06-18 11:18:51.565,409.48013,1.0232427
2018-06-18 11:18:56.370,408.60684,0.9831014
2018-06-19 10:24:24.788,406.61407,1.0011014
2018-06-19 10:24:29.204,407.7071,1.0114468
2018-06-19 10:24:34.008,405.6975,1.0175717
2018-06-19 10:26:56.710,407.53015,1.0421056
2018-06-19 10:27:01.514,405.78015,1.0552573
2018-06-19 10:27:05.929,407.68863,1.0558714
2018-06-19 10:28:06.049,407.99695,1.0323879
2018-06-19 10:28:10.464,407.05536,1.0361733
2018-06-19 10:28:15.268,407.31427,1.0505129
2018-06-19 11:43:04.934,406.308,1.315174
2018-06-19 11:45:04.781,403.0173,0.9826223
2018-06-19 11:45:09.196,404.14542,0.9852648
2018-06-19 11:45:14.000,402.9639,0.97193646
2018-06-19 11:46:00.097,402.45523,1.0387089
2018-06-19 11:46:04.511,404.75067,1.0438429
2018-06-19 11:46:09.315,402.56662,1.0128043
2018-06-19 11:46:13.730,402.66028,0.90678895
2018-06-19 11:46:18.535,401.62436,0.89892507
2018-06-19 11:46:22.950,401.7546,0.88689727
2018-06-20 10:44:15.151,408.03,1.0292517
2018-06-20 10:44:19.565,408.1072,1.0316697
2018-06-20 10:44:24.370,405.59283,1.0305581
2018-06-20 10:44:33.589,408.81598,0.95779335
2018-06-20 10:44:38.004,407.8417,0.97117794
2018-06-20 10:45:38.123,408.9193,0.9089341
2018-06-20 10:45:42.537,408.92737,0.9110225
2018-06-20 10:45:47.342,407.91467,0.90806454
2018-06-20 10:56:00.220,404.28,1.0282592
2018-06-20 10:56:05.024,404.39536,1.0136608
2018-06-20 10:56:09.439,404.24033,1.0259967
2018-06-20 10:58:32.530,406.93964,1.0407151
2018-06-20 10:58:36.946,407.615,1.0435566
2018-06-20 10:58:41.750,407.26608,1.0507357
2018-06-20 10:58:46.165,405.78238,0.9892996
2018-06-20 10:58:50.969,407.0242,0.99504304
2018-06-20 10:58:55.384,405.20605,0.99758995
2018-06-20 10:59:00.187,406.71384,0.9467954
2018-06-20 10:59:04.602,407.09607,0.96166533
2018-06-20 10:59:09.407,408.13184,0.9760066
2018-06-20 10:59:13.822,406.1223,1.0795774
2018-06-20 10:59:18.627,407.43668,1.0889819
2018-06-20 10:59:23.041,407.17877,1.1006463
2018-06-20 10:59:55.503,409.1777,0.94954556
2018-06-20 11:00:09.136,409.03763,0.98763365
2018-06-20 11:00:13.941,405.92178,1.0295238
2018-06-20 11:00:55.232,408.39777,1.0867208
2018-06-20 11:01:00.036,407.91376,1.0659876
2018-06-20 11:01:13.671,408.28674,1.1023605
2018-06-20 11:01:18.475,408.986,1.0937475
2018-06-21 11:11:09.592,406.9041,1.081662
2018-06-21 11:11:14.007,405.57892,1.0648682
2018-06-21 11:11:18.812,408.81613,1.1200727
2018-06-21 11:11:23.226,406.71777,1.0574697
2018-06-21 11:11:28.030,405.1113,1.0183206
2018-06-21 11:11:32.445,407.5869,1.0538377
2018-06-21 11:11:37.250,407.7301,1.1054733
2018-06-21 11:11:41.665,406.5873,1.12091
2018-06-21 11:11:46.469,405.4747,0.98966515
2018-06-21 11:11:50.884,406.44714,1.0487528
2018-06-21 11:11:55.688,408.8709,1.0412948
2018-06-21 11:12:00.102,406.71152,1.0662974
2018-06-21 11:12:04.907,408.39212,1.0438334
2018-06-21 11:12:09.322,405.0688,1.047778
2018-06-21 11:12:14.126,404.84302,1.0640026
2018-06-21 11:12:18.541,406.73032,1.0688468
2018-06-21 11:12:23.345,406.96698,1.0341135
2018-06-21 11:12:27.761,406.6238,1.0434633
2018-06-21 11:12:32.564,405.69852,1.0290413
2018-06-21 11:12:36.980,406.68018,1.0110341
2018-06-21 11:12:41.783,406.44452,1.0167536
2018-06-21 11:12:46.199,405.80634,1.0071412
2018-06-21 11:12:51.002,407.07965,0.9873602
2018-06-21 11:12:55.417,406.92245,1.0522802
2018-06-21 11:13:18.659,407.3606,0.962382
2018-06-21 11:13:23.075,407.49066,0.9588491
2018-06-21 11:13:27.878,407.17316,0.9536802
2018-06-21 11:16:59.918,407.6068,0.85322994
2018-06-22 10:28:09.413,406.994,1.0306112
2018-06-22 10:28:13.829,406.85428,1.0342274
2018-06-22 10:28:18.633,406.52856,1.0371137
2018-06-22 11:45:08.146,407.57773,1.0156556
2018-06-22 11:45:12.561,407.19363,1.0175154
2018-06-22 11:45:17.365,406.36594,0.99810123
2018-06-23 10:44:32.120,407.6567,0.9434375
2018-06-23 10:44:36.923,407.68756,0.93377084
2018-06-23 10:44:41.339,407.9029,0.9390838
2018-06-23 10:45:41.457,408.21466,0.9489608
2018-06-23 10:45:45.873,408.85162,0.9597379
2018-06-23 10:45:50.677,409.14664,0.94129336
2018-06-23 10:54:26.949,397.5868,1.0170821
2018-06-23 10:55:35.898,406.15292,1.1769735
2018-06-23 10:55:40.701,407.2883,1.1642329
2018-06-23 11:00:17.275,405.1976,1.0509406
2018-06-23 11:00:54.152,407.8888,1.0620757
2018-06-23 11:00:58.568,406.7686,1.0733517
2018-06-23 11:01:35.445,407.4611,1.0501372
2018-06-23 11:01:40.248,407.38443,1.0651904
2018-06-23 11:01:44.664,406.64557,1.0771215
2018-06-23 11:01:49.467,406.8532,1.0318732
2018-06-23 11:01:53.883,406.8282,1.0470642
2018-06-23 11:01:58.686,407.10217,1.0514214
2018-06-24 11:16:49.201,403.5585,1.631933
2018-06-24 11:17:49.319,408.94882,1.0230414
2018-06-24 11:17:53.735,405.8721,1.2529016
2018-06-24 11:17:58.538,408.20346,1.2249461
2018-06-24 11:18:02.954,407.72244,1.154446
2018-06-24 11:18:07.757,402.3712,0.9804812
2018-06-24 11:18:12.173,406.97983,0.97620803
2018-06-24 11:18:16.977,407.48337,1.1082282
2018-06-24 11:18:21.392,406.89944,1.141393
2018-06-24 11:18:26.195,407.65448,1.1399804
2018-06-24 11:18:30.610,408.35406,1.0254356
2018-06-24 11:18:35.414,407.00995,1.1216614
2018-06-24 11:18:39.831,405.6478,1.0119866
2018-06-24 11:18:44.635,404.65057,1.0066785
2018-06-24 11:18:49.050,407.1055,0.93127835
2018-06-24 11:18:58.268,405.3299,0.94213754
2018-06-24 11:19:03.072,402.80576,0.9600148
2018-06-25 11:42:16.257,402.2927,1.4397111
2018-06-25 11:42:48.329,401.10477,1.3121341
2018-06-26 10:44:35.363,408.4175,1.0146409
2018-06-26 10:44:40.166,408.37488,1.0103768
2018-06-26 10:44:44.582,407.7636,1.016761
2018-06-26 10:56:06.799,406.3636,1.0095387
2018-06-26 10:56:11.602,406.66718,1.0044166
2018-06-26 10:56:16.018,407.3128,1.019289
2018-06-26 10:57:43.793,407.44766,0.9511034
2018-06-26 10:57:48.209,407.83,0.9497149
2018-06-26 10:57:53.012,406.4324,0.9410668
2018-06-26 10:58:06.647,405.40436,1.0424365
2018-06-26 10:59:06.765,405.45828,0.95112294
2018-06-26 10:59:11.181,405.2522,0.9566562
2018-06-26 10:59:15.984,406.58377,0.96449685
2018-06-26 10:59:20.401,404.77475,1.0881824
2018-06-26 10:59:25.203,405.0092,1.0950601
2018-06-26 10:59:29.619,404.50055,1.1012636
2018-06-26 11:01:57.125,404.11298,1.0428755
2018-06-26 11:02:01.928,403.84518,1.0596756
2018-06-27 11:11:34.542,406.1744,1.0589132
2018-06-27 11:11:38.958,408.63013,1.1057372
2018-06-27 11:17:06.430,407.2383,0.86606544
2018-06-27 11:17:24.869,407.779,0.87867886
2018-06-28 10:25:17.211,405.5681,0.9457646
2018-06-28 10:25:22.014,405.38962,0.9535179
2018-06-28 10:25:26.431,405.76813,0.9598881
2018-06-28 10:27:07.843,407.9971,1.0303558
2018-06-28 10:27:12.647,408.00433,1.0414898
2018-06-28 10:27:17.063,408.1285,1.0417484
2018-06-28 11:42:02.389,409.37564,1.4094592
2018-06-28 11:42:06.805,407.54276,1.4351207
2018-06-28 11:42:11.608,404.91248,1.387898
2018-06-28 11:42:43.681,401.96017,1.3659657
2018-06-28 11:43:25.362,406.82364,1.3805488
2018-06-28 11:43:29.778,405.90082,1.3507681
2018-06-28 11:43:34.581,406.18268,1.3525406
2018-06-28 11:43:53.020,403.89185,1.1468116
2018-06-28 11:43:57.436,405.70547,1.1373527
2018-06-28 11:45:01.971,404.9173,1.0230687
2018-06-28 11:45:06.774,404.73157,1.0154907
2018-06-28 11:45:11.190,406.1056,1.0151168
2018-06-29 10:44:41.367,407.12735,1.0450413
2018-06-29 10:44:46.169,408.40555,1.0246594
2018-06-29 10:44:50.586,408.61166,1.0231287
2018-06-29 10:57:49.810,406.8422,0.94720024
2018-06-29 10:57:54.226,407.11438,0.9467883
2018-06-29 10:57:59.030,407.6198,0.93610317
2018-06-29 10:58:45.126,405.66992,1.0268744
2018-06-29 10:58:49.542,405.50436,1.0406587
2018-06-29 10:58:54.346,404.16495,1.0451169
2018-06-29 10:58:58.761,406.30234,1.0020484
2018-06-29 10:59:03.565,406.12326,1.0125667
2018-06-29 10:59:07.981,406.47104,1.0157955
2018-06-29 10:59:12.784,405.46622,0.94911367
2018-06-29 10:59:17.200,407.32358,0.95759755
2018-06-29 10:59:22.003,405.20242,0.9663812
2018-06-29 10:59:26.419,405.49454,1.0791986
2018-06-29 10:59:31.223,404.25964,1.0820574
2018-06-29 10:59:35.638,404.89078,1.101466
2018-06-29 11:00:26.539,404.04474,1.0044285
2018-06-29 11:01:03.415,407.59448,1.0496405
2018-06-29 11:01:07.832,408.16583,1.0519705
2018-06-29 11:01:44.709,405.57568,1.0386707
2018-06-29 11:01:49.511,406.30133,1.0562607
2018-06-29 11:01:53.928,403.61743,1.0580746
2018-06-29 11:01:58.731,407.3333,1.0493975
2018-06-29 11:02:03.147,407.1655,1.0527321
2018-06-29 11:02:07.951,407.75793,1.0577695
2018-06-30 11:15:23.336,408.89713,1.076764
2018-06-30 11:15:27.753,408.42273,1.0577183
2018-06-30 11:15:32.555,407.0436,1.0506159
2018-06-30 11:16:04.630,403.2299,0.97749376
2018-06-30 11:16:09.433,405.26154,0.98552895
2018-06-30 11:16:13.849,403.91956,0.98588383
2018-06-30 11:16:18.652,406.7731,0.98009676
2018-06-30 11:16:23.068,406.83215,0.98297936
2018-06-30 11:16:27.871,406.05875,0.97613835
2018-06-30 11:16:32.287,406.64612,0.929547
2018-06-30 11:16:37.091,406.25253,0.9216202
2018-06-30 11:16:41.506,406.1499,0.9234205
2018-06-30 11:16:59.945,405.18167,1.4950111
2018-06-30 11:18:04.480,410.3502,1.3036146
2018-06-30 11:18:09.283,408.87805,1.2950763
2018-06-30 11:18:13.700,409.06845,1.2379756
2018-06-30 11:18:27.722,409.21066,1.1739594
2018-06-30 11:18:32.138,407.9253,1.1915385
2018-06-30 11:18:41.358,407.0095,1.0343033
2018-06-30 11:18:46.160,407.69815,1.2173901
2018-06-30 11:18:59.796,408.4613,1.0102701
2018-07-01 10:25:24.879,407.5271,0.9462036
2018-07-01 10:25:29.682,406.4377,0.9595247
2018-07-01 10:25:34.099,404.81793,0.95262504
2018-07-01 10:25:52.537,406.3607,0.99357754
2018-07-01 10:25:57.340,406.21756,1.0007043
2018-07-01 10:26:01.756,406.8542,1.0080295
2018-07-01 10:28:24.850,408.0438,1.0164423
2018-07-01 10:28:29.266,408.0689,1.0255011
2018-07-01 10:28:34.069,407.702,1.0227298
2018-07-01 11:42:14.470,405.84436,1.4778712
2018-07-02 10:44:35.376,410.61453,1.0632166
2018-07-02 10:44:39.793,411.24466,1.0723958
2018-07-02 10:44:44.596,409.0234,1.0487636
2018-07-02 10:55:25.143,404.19415,0.9972573
2018-07-02 10:55:29.947,405.46506,0.9886069
2018-07-02 10:55:34.363,404.857,0.9931097
2018-07-02 10:55:52.801,407.95215,1.1671118
2018-07-02 10:55:57.605,406.6729,1.1744144
2018-07-02 10:56:48.117,408.18692,1.063087
2018-07-02 10:56:52.920,408.68045,1.0826261
2018-07-02 10:56:57.336,407.86676,1.0914062
2018-07-02 10:57:29.798,406.99332,1.1251017
2018-07-02 10:57:34.214,406.1435,1.1409246
2018-07-02 10:57:39.017,406.06622,1.1341921
2018-07-02 10:57:57.455,406.43356,0.91251326
2018-07-02 10:58:01.872,407.3768,0.9270339
2018-07-02 10:58:06.674,408.1769,0.9254057
2018-07-02 10:58:11.091,406.17197,0.99802846
2018-07-02 10:58:15.894,405.79242,1.007398
2018-07-02 10:58:20.311,405.0774,1.0193125
2018-07-02 10:58:52.771,404.98636,1.0154474
2018-07-02 10:58:57.187,405.53738,1.0352373
2018-07-02 10:59:01.991,406.10895,1.0445491
2018-07-02 10:59:06.407,407.71698,0.9937555
2018-07-02 10:59:11.209,408.46722,1.006519
2018-07-02 10:59:15.626,406.91638,1.0035646
2018-07-02 10:59:20.429,406.06345,0.939227
2018-07-02 10:59:24.845,406.35315,0.9514463
2018-07-02 10:59:29.649,405.7301,0.9579208
2018-07-02 10:59:34.065,404.50583,1.0699856
2018-07-02 10:59:38.868,404.55334,1.0703783
2018-07-02 10:59:43.283,405.02725,1.0815799
2018-07-02 11:00:15.745,409.09433,0.944296
2018-07-02 11:00:20.161,407.36685,0.93335396
2018-07-02 11:00:29.380,408.16064,1.0000405
2018-07-02 11:00:34.184,405.49136,1.0672115
2018-07-02 11:00:43.403,409.58514,1.1432528
2018-07-02 11:01:15.477,407.51694,1.1153976
2018-07-02 11:01:20.280,405.20422,1.1418406
2018-07-02 11:01:33.915,405.57593,1.13011
2018-07-02 11:01:38.718,408.04724,1.0995584
2018-07-02 11:02:10.793,404.806,1.0328825
2018-07-02 11:02:15.595,404.00003,1.0393908
2018-07-02 12:13:05.596,407.9882,1.0648253
2018-07-02 12:13:42.472,405.66812,1.4152706
2018-07-02 12:14:23.766,407.10852,1.7609481
2018-07-03 11:15:58.615,406.41333,1.1676507
2018-07-03 11:16:03.031,406.66238,1.1776079
2018-07-03 11:16:07.834,406.65097,1.1748194
2018-07-03 11:16:39.908,405.69196,0.98915005
2018-07-03 11:16:44.711,405.50394,0.9895463
2018-07-03 11:16:49.128,405.37857,0.9976608
2018-07-03 12:45:24.149,408.7073,1.2413727
2018-07-03 12:45:28.565,411.19177,1.2425548
2018-07-03 12:45:33.368,410.59036,1.231936
2018-07-05 10:56:05.181,407.18286,1.1457466
2018-07-05 11:00:50.979,407.9317,1.1114492
2018-07-05 11:01:13.834,404.24716,1.0106523
2018-07-05 11:01:18.637,405.99683,1.015257
2018-07-05 11:01:59.931,406.54703,1.0246931
2018-07-05 11:02:04.733,405.53796,1.0348336
2018-07-05 11:02:09.150,403.88007,1.0366186
2018-07-05 11:02:13.952,404.41418,1.0165861
2018-07-05 11:02:18.370,405.57504,1.0231241
2018-07-05 11:02:23.172,405.28278,1.0349499
2018-07-06 11:16:06.168,406.44882,1.1677916
2018-07-06 11:16:10.586,406.97433,1.1729586
2018-07-06 11:16:15.387,407.94006,1.1719587
2018-07-06 11:16:19.805,403.63376,0.97631866
2018-07-06 11:16:24.606,403.4561,0.9694341
2018-07-06 11:16:29.024,402.77606,0.9664082
2018-07-06 11:16:33.826,404.65326,0.9825012
2018-07-06 11:17:42.777,407.02588,1.1748445
2018-07-06 11:17:47.579,405.67737,1.1820514
2018-07-06 11:18:15.237,407.88544,1.0439548
2018-07-06 11:18:24.456,409.04425,1.2747158
2018-07-06 11:18:28.875,410.0646,1.1681151
2018-07-06 11:18:33.675,404.49158,1.0331913
2018-07-06 11:18:38.093,406.5846,1.0458461
2018-07-06 11:18:42.896,409.45193,1.1387666
2018-07-06 11:18:47.313,409.7254,1.1849612
2018-07-06 11:18:52.114,408.094,1.1902722
2018-07-06 11:18:56.533,409.67554,1.0948548
2018-07-06 11:19:01.333,408.4376,1.1892014
2018-07-06 11:19:05.752,407.3703,1.0585694
2018-07-06 11:19:14.971,407.45267,0.9638033
2018-07-06 11:19:47.430,408.29034,1.0476139
2018-07-06 11:20:01.067,411.6528,1.0615326
2018-07-06 11:20:05.869,409.04327,1.1299074
2018-07-06 11:20:10.286,406.507,1.2307303
2018-07-06 11:20:15.088,406.27808,1.0590124
2018-07-06 11:20:28.725,405.14224,1.0054731
2018-07-07 11:40:48.185,405.64816,1.2275429
2018-07-07 11:40:52.985,407.76562,1.2332163
2018-07-07 11:45:38.782,403.23404,1.0782171
2018-07-07 11:45:43.200,403.21982,1.0751994
2018-07-07 11:48:15.509,403.93222,1.0261354
2018-07-07 11:48:52.386,404.5728,0.91212386
2018-07-08 10:44:50.450,408.22852,1.0136235
2018-07-08 10:44:54.868,409.64743,1.02721
2018-07-08 10:44:59.669,408.40594,1.0179658
2018-07-08 10:45:04.088,405.3305,0.956099
2018-07-08 10:45:08.888,405.3773,0.9503713
2018-07-08 10:45:13.307,405.88916,0.9589182
2018-07-08 10:53:21.929,408.48962,1.1373854
2018-07-08 10:53:26.730,407.56833,1.1331322
2018-07-08 10:53:31.148,408.73672,1.1354128
2018-07-08 10:56:07.876,407.88272,1.0983057
2018-07-08 10:56:12.677,407.14093,1.1019976
2018-07-08 12:13:20.666,402.4406,1.0547118
2018-07-08 12:13:57.543,403.57904,1.469722
2018-07-09 11:13:55.348,400.496,0.9596878
2018-07-09 11:13:59.768,401.7602,0.9536629
2018-07-09 11:14:04.567,402.21997,0.9457749
2018-07-09 11:15:45.980,405.86444,1.0384457
2018-07-09 11:15:50.398,406.2587,1.0301238
2018-07-09 11:15:55.199,405.07962,1.0256497
2018-07-09 11:16:41.295,406.18658,0.9851581
2018-07-09 11:16:45.714,404.9849,0.98936135
2018-07-09 11:16:50.515,405.15964,0.9967654
2018-07-09 11:16:54.934,405.69516,0.93984
2018-07-09 11:16:59.734,406.2789,0.94361997
2018-07-09 11:17:04.152,406.13318,0.9577148
2018-07-09 11:17:36.612,407.1055,0.87740755
2018-07-09 11:17:50.248,407.94107,0.8793618
2018-07-09 11:18:27.126,406.89532,0.8885699
2018-07-09 11:19:27.242,407.98715,0.965638
2018-07-09 11:19:31.661,407.02798,0.97866535
2018-07-09 11:19:36.462,406.8454,0.99177915
2018-07-09 11:19:54.900,409.9704,1.2338126
2018-07-09 11:20:54.635,407.197,1.1074318
2018-07-09 11:20:59.434,408.1849,1.0981195
2018-07-09 12:45:39.167,407.42715,1.2439998
2018-07-09 12:45:43.586,406.91992,1.2347959
2018-07-09 12:45:48.386,404.84152,1.2170616
2018-07-10 11:40:55.632,404.30322,1.1671665
2018-07-10 11:41:00.433,402.12262,1.1542083
2018-07-10 11:41:04.853,402.51886,1.1573797
2018-07-10 11:42:09.387,400.61133,1.3552349
2018-07-10 11:42:14.188,402.53952,1.3970537
2018-07-10 11:45:46.230,398.8593,1.0791008
2018-07-11 10:45:02.299,408.88806,1.0679786
2018-07-11 10:45:07.099,408.7135,1.0572518
2018-07-11 10:45:11.519,406.20917,0.97734725
2018-07-11 10:45:16.319,405.6873,0.99389523
2018-07-11 10:45:20.738,406.40372,0.9894207
2018-07-11 10:46:20.854,406.6803,0.9941922
2018-07-11 10:46:25.272,407.28088,0.99557954
2018-07-11 10:46:30.073,407.1954,1.0021627
2018-07-11 10:56:15.307,407.6024,1.1120292
2018-07-11 10:56:20.108,406.17572,1.1311878
2018-07-11 10:56:24.526,404.8877,1.1288326
2018-07-11 10:59:56.570,404.20377,1.075934
2018-07-11 11:00:01.370,404.10602,1.0760603
2018-07-11 11:00:05.789,405.35147,1.109045
2018-07-11 11:02:28.879,405.3557,1.0203521
2018-07-11 11:02:33.298,407.2817,1.0389339
2018-07-11 11:02:38.098,405.50485,1.0297908
2018-07-11 12:14:04.974,401.52875,1.4168897
2018-07-12 11:14:02.764,402.84824,1.0568286
2018-07-12 11:14:07.183,404.12643,1.0487692
2018-07-12 11:14:11.983,404.70825,1.0533084
2018-07-12 11:15:53.395,407.51718,1.0429534
2018-07-12 11:15:57.814,404.50552,1.0304636
2018-07-12 11:16:02.614,403.82773,1.0205847
2018-07-12 11:16:07.034,404.93192,0.9632721
2018-07-12 11:16:11.834,404.2594,0.96358156
2018-07-12 11:16:16.253,404.11722,0.9779523
2018-07-12 11:16:34.691,404.13574,0.952231
2018-07-12 11:16:39.492,404.18887,0.942506
2018-07-12 11:16:43.911,404.04077,0.9525031
2018-07-12 11:17:02.349,406.3221,0.99595046
2018-07-12 11:17:07.149,406.04678,0.97862947
2018-07-12 11:17:11.568,405.48428,0.9890887
2018-07-12 11:19:11.419,409.24872,1.1183541
2018-07-12 11:19:29.857,407.2869,0.9931309
2018-07-14 10:45:18.902,405.738,0.9803394
2018-07-14 10:45:23.702,406.6855,0.9960617
2018-07-14 10:45:28.122,405.98965,0.9857609
2018-07-14 10:46:32.656,406.8606,1.0316205
2018-07-14 10:46:37.456,407.18964,1.0037131
2018-07-14 10:55:04.517,411.4964,1.326035
2018-07-14 10:55:41.394,406.66132,0.9958672
2018-07-14 10:55:45.813,406.23813,1.0089593
2018-07-14 10:55:50.613,406.46454,1.0003877
2018-07-14 10:55:55.033,404.3685,1.0140058
2018-07-14 10:55:59.832,404.84482,1.0123565
2018-07-14 10:56:04.252,403.78235,1.0072101
2018-07-14 10:56:09.052,404.43372,1.1037761
2018-07-14 10:56:13.471,405.46625,1.1131212
2018-07-14 10:56:36.710,407.11258,1.085192
2018-07-14 10:56:41.129,409.1583,1.0906409
2018-07-14 10:56:45.929,406.40295,1.1016586
2018-07-14 10:56:50.348,405.77637,0.9879788
2018-07-14 10:56:55.148,406.0158,0.98186314
2018-07-14 10:56:59.567,406.25107,0.97985685
2018-07-14 11:00:50.050,406.314,0.95107484
2018-07-14 12:15:39.745,402.4213,1.4956886
2018-07-14 12:15:44.546,399.54385,1.4371179
2018-07-14 12:15:48.965,399.5213,1.4291891
2018-07-16 10:24:53.243,405.7895,0.9953198
2018-07-16 10:24:57.662,404.64462,0.9982621
2018-07-16 10:25:02.462,405.15137,0.9954034
2018-07-17 10:45:12.575,406.46722,1.03175
2018-07-17 10:45:16.995,406.7895,1.0356222
2018-07-17 10:45:21.795,405.25134,1.0326666
2018-07-17 10:45:26.214,403.95605,0.9204936
2018-07-17 10:45:31.014,403.77615,0.9314165
2018-07-17 10:45:35.433,403.79776,0.9363343
2018-07-17 10:46:35.549,403.0768,0.9176856
2018-07-17 10:46:39.968,404.13367,0.9098247
2018-07-17 10:46:44.768,404.86322,0.9052667
2018-07-17 10:46:49.187,407.55225,1.0059233
2018-07-17 10:46:53.987,406.9293,1.0063559
2018-07-17 10:46:58.406,408.17685,1.0178957
2018-07-17 10:55:21.049,407.83362,0.98142266
2018-07-17 10:55:25.467,407.85562,0.9811088
2018-07-17 10:55:30.267,408.14606,0.9674124
2018-07-17 10:55:34.687,409.62677,1.0192567
2018-07-17 10:55:39.486,407.92416,1.0110179
2018-07-17 10:55:43.906,408.5409,1.0048968
2018-07-17 10:55:48.706,405.3134,0.9742211
2018-07-17 10:55:53.125,406.11102,0.97328424
2018-07-17 10:55:57.925,405.5721,0.9841443
2018-07-17 10:56:30.002,409.2151,1.0921321
2018-07-17 10:56:34.802,407.29407,1.0857015
2018-07-17 10:56:39.221,407.99127,1.1008798
2018-07-17 10:56:44.022,406.52637,1.055182
2018-07-17 10:56:48.440,407.5812,1.0687349
2018-07-17 11:02:29.554,405.23557,1.0457027
2018-07-17 11:02:34.354,405.9161,1.0615877
2018-07-17 11:02:38.773,405.04218,1.0632566
2018-07-17 11:02:43.573,404.82062,1.0234349
